-0.169856,0.587787,0.921435,-0.194858,0.140670,0.783561,0.572953,-0.742104,0.187885,-0.025952,-1.475211,0.656596,0.000000,1.760418,-0.140813,-0.211471,1.399641,-0.226359,0.000000,0.477560,-0.432569,-0.319541,0.080759,0.178761,-0.953395,-3.141590,0.206571,-0.816209,0.088926,0.086683,0.386010
-0.176570,0.598217,0.970554,-0.195059,0.155939,0.770496,0.586490,-0.718523,0.183879,-0.059383,-1.340186,0.597165,0.000000,1.678350,-0.142221,-0.208594,1.263833,-0.188995,0.000000,0.471980,-0.429943,-0.350263,0.155780,0.179016,-0.857963,-3.141590,0.172723,-0.912430,0.178989,0.011976,0.304684
-0.181553,0.609712,1.016712,-0.195536,0.169932,0.755814,0.601360,-0.698294,0.196618,-0.113186,-1.214012,0.561894,0.000000,1.589227,-0.165180,-0.176879,1.094030,-0.130683,0.000000,0.438218,-0.406511,-0.395259,0.217479,0.176866,-0.698261,-3.141590,0.151519,-1.014386,0.249312,0.017007,0.220000
-0.187143,0.624207,1.057350,-0.190150,0.178006,0.739267,0.621000,-0.681549,0.203618,-0.148095,-1.135251,0.477421,0.000000,1.506017,-0.183174,-0.119391,0.984419,-0.070048,0.000000,0.395903,-0.372968,-0.437913,0.266664,0.202102,-0.519497,-3.141590,0.139419,-1.121218,0.282923,0.037562,0.155886
-0.192536,0.643734,1.089059,-0.181527,0.180556,0.720728,0.644204,-0.678154,0.211450,-0.176064,-1.112198,0.358503,0.000000,1.425835,-0.197983,-0.045128,0.959072,-0.044761,0.000000,0.360983,-0.338535,-0.485785,0.320674,0.243836,-0.340254,-3.141590,0.134834,-1.226252,0.293976,0.064201,0.139825
-0.195561,0.669245,1.111071,-0.171439,0.181273,0.704665,0.664226,-0.667565,0.211888,-0.187701,-1.102255,0.271835,0.000000,1.340853,-0.200160,0.011265,1.021932,-0.037119,0.000000,0.336617,-0.302257,-0.536746,0.387741,0.299283,-0.171090,-3.141590,0.140627,-1.322292,0.295560,0.112211,0.154149
-0.196451,0.697702,1.123584,-0.153907,0.182245,0.692449,0.680892,-0.660140,0.194705,-0.203611,-1.071469,0.224763,0.000000,1.229486,-0.211548,0.049483,1.111170,-0.042736,0.000000,0.302509,-0.255152,-0.572441,0.463020,0.330587,-0.028831,-3.141590,0.146563,-1.417304,0.290636,0.154014,0.168827
-0.196471,0.726224,1.126137,-0.135565,0.179904,0.678149,0.699551,-0.644220,0.159341,-0.211464,-1.056397,0.226450,0.000000,1.111232,-0.217488,0.070549,1.182283,-0.089091,0.000000,0.260731,-0.203368,-0.592701,0.543678,0.320270,0.111256,-3.141590,0.157768,-1.495178,0.291586,0.183489,0.182343
-0.199223,0.754847,1.120017,-0.122440,0.172390,0.657218,0.723432,-0.664240,0.137171,-0.197293,-1.114964,0.206467,0.000000,1.037708,-0.217503,0.085874,1.203826,-0.170678,0.000000,0.225176,-0.141812,-0.553470,0.627273,0.252260,0.148274,-3.141590,0.156738,-1.567611,0.287484,0.209579,0.165091
-0.202602,0.787701,1.112825,-0.116899,0.161208,0.627912,0.752378,-0.729396,0.121570,-0.176185,-1.260050,0.143308,0.000000,0.998743,-0.198853,0.085100,1.207978,-0.274873,0.000000,0.195768,-0.067121,-0.415799,0.676787,0.110850,0.062053,-3.141590,0.148660,-1.614113,0.278918,0.206128,0.129516
-0.203610,0.821306,1.115626,-0.107521,0.164314,0.597388,0.777539,-0.865939,0.133899,-0.165545,-1.428997,0.110473,0.000000,0.981149,-0.208258,0.085814,1.199524,-0.333676,0.000000,0.176107,0.011163,-0.172032,0.674823,-0.112273,-0.161583,-3.141590,0.137381,-1.630619,0.269511,0.172244,0.051066
-0.202468,0.852648,1.132114,-0.098820,0.173203,0.583651,0.787139,-1.026614,0.176365,-0.151467,-1.511187,0.135771,0.000000,1.006743,-0.239771,0.078821,1.203390,-0.293145,0.000000,0.151541,0.051616,0.044725,0.578519,-0.233417,-0.355495,-3.141590,0.122707,-1.571426,0.251292,0.122705,0.013851
-0.201524,0.879266,1.152425,-0.087986,0.177881,0.583636,0.787392,-1.181160,0.229355,-0.140413,-1.483804,0.187637,0.000000,1.051301,-0.287374,0.080342,1.228009,-0.236920,0.000000,0.111679,0.056374,0.128854,0.460609,-0.269856,-0.429906,-3.141590,0.104417,-1.469430,0.215279,0.079248,-0.041378
-0.201947,0.902729,1.165057,-0.078914,0.184071,0.601211,0.773586,-1.329832,0.248112,-0.116570,-1.333408,0.244436,0.000000,1.103519,-0.338648,0.088865,1.271477,-0.210948,0.000000,0.056196,0.059048,0.127896,0.317874,-0.239980,-0.428501,-3.141590,0.106404,-1.285227,0.153523,0.067331,-0.097898
-0.205114,0.927148,1.155628,-0.074713,0.184201,0.623067,0.756489,-1.424176,0.246018,-0.088759,-1.098131,0.225323,0.000000,1.132758,-0.362217,0.093773,1.324632,-0.269438,0.000000,0.011793,0.055783,0.102507,0.176752,-0.191975,-0.429269,-3.141590,0.148453,-1.060264,0.065253,0.124282,-0.089472
-0.209887,0.961050,1.123350,-0.068838,0.172467,0.643722,0.742387,-1.454124,0.228950,-0.062009,-0.934420,0.157576,0.000000,1.114967,-0.371130,0.090896,1.390078,-0.370812,0.000000,-0.022187,0.068718,0.068848,0.072785,-0.112825,-0.504113,-3.141590,0.220568,-0.840712,-0.079462,0.285682,-0.035618
-0.214717,1.003786,1.080931,-0.063286,0.150156,0.662217,0.731380,-1.461310,0.192681,-0.039636,-0.867738,0.110096,0.000000,1.068551,-0.350674,0.064439,1.492807,-0.491146,0.000000,-0.049676,0.081734,0.009933,0.021501,-0.017439,-0.646219,-3.141590,0.319375,-0.644860,-0.267935,0.543413,0.023455
-0.219356,1.049654,1.038743,-0.061006,0.133598,0.680848,0.717548,-1.495818,0.149350,-0.026188,-0.882361,0.120569,0.000000,0.997991,-0.313256,0.019328,1.621278,-0.622529,0.000000,-0.081463,0.099524,-0.069242,-0.020371,0.112831,-0.784582,-3.141590,0.429881,-0.432604,-0.502440,0.886313,0.053242
-0.218472,1.098108,1.001589,-0.057044,0.133316,0.685898,0.713104,-1.573304,0.109267,0.021470,-1.079225,0.195394,0.000000,0.896942,-0.283258,-0.043896,1.736472,-0.692604,0.000000,-0.142088,0.155595,-0.162863,-0.027031,0.131141,-0.875949,-3.141590,0.492142,-0.245984,-0.676046,1.120040,0.021183
-0.212955,1.141220,0.978422,-0.063765,0.138849,0.674660,0.722142,-1.654520,0.081345,0.080949,-1.350799,0.341197,0.000000,0.824810,-0.257556,-0.071707,1.789017,-0.689998,0.000000,-0.235541,0.244232,-0.249009,0.010183,0.055886,-0.910059,-3.141590,0.515997,-0.088231,-0.726047,1.228912,0.024761
-0.212471,1.177023,0.965772,-0.076432,0.142308,0.669250,0.725266,-1.695725,0.056232,0.115842,-1.514339,0.440934,0.000000,0.768630,-0.231392,-0.075202,1.773723,-0.657041,0.000000,-0.322503,0.315599,-0.314699,0.071402,-0.039488,-0.836678,-3.141590,0.541927,-0.010897,-0.721044,1.259754,0.043247
-0.218260,1.204514,0.995051,-0.094680,0.143173,0.677980,0.714759,-1.660046,0.012639,0.141087,-1.514831,0.494768,0.000000,0.727455,-0.187296,-0.058209,1.681625,-0.589388,0.000000,-0.403827,0.366721,-0.369538,0.156851,-0.070594,-0.505492,-3.141590,0.582415,-0.012631,-0.708689,1.230685,0.044754
-0.220622,1.227191,1.018503,-0.103299,0.146078,0.683143,0.708030,-1.623625,0.001613,0.138945,-1.504629,0.510855,0.000000,0.720500,-0.171207,-0.038159,1.614123,-0.532219,0.000000,-0.438536,0.376570,-0.370009,0.193573,-0.094929,-0.359460,-3.141590,0.595232,-0.026147,-0.667282,1.216490,0.094426
-0.222827,1.240378,1.075736,-0.125307,0.145094,0.691205,0.696765,-1.550061,0.005096,0.147376,-1.378441,0.462756,0.000000,0.744956,-0.146232,0.001355,1.494771,-0.466249,0.000000,-0.449648,0.364745,-0.380823,0.256362,-0.054900,-0.171554,-3.141590,0.593048,-0.076645,-0.641655,1.164026,0.143626
-0.226637,1.245481,1.134279,-0.146769,0.147631,0.706775,0.676116,-1.472771,0.019496,0.138040,-1.173288,0.348892,0.000000,0.802955,-0.113015,0.035142,1.360137,-0.414635,0.000000,-0.426482,0.331573,-0.387077,0.309483,-0.007760,-0.030044,-3.141590,0.579761,-0.152796,-0.599142,1.122096,0.162310
-0.227864,1.243316,1.198379,-0.168769,0.149588,0.725387,0.650349,-1.385966,0.037265,0.138190,-0.908176,0.187394,0.000000,0.913191,-0.078000,0.056450,1.235790,-0.349809,0.000000,-0.386210,0.275378,-0.418207,0.328682,0.040490,0.084304,-3.141590,0.550221,-0.228737,-0.557703,1.063785,0.148028
-0.228122,1.233016,1.260435,-0.192518,0.154897,0.747046,0.617144,-1.320162,0.066176,0.098192,-0.659057,0.007355,0.000000,0.980389,-0.048789,0.046522,1.068835,-0.292819,0.000000,-0.312145,0.210083,-0.431314,0.294851,0.094461,0.145527,-3.141590,0.516066,-0.303990,-0.525196,1.035626,0.144989
-0.227910,1.221723,1.310726,-0.206093,0.161725,0.769874,0.581949,-1.269889,0.074460,0.052344,-0.581556,-0.058767,0.000000,1.046707,-0.046550,0.007884,0.964358,-0.230105,0.000000,-0.259053,0.156622,-0.427421,0.237750,0.134482,0.153807,-3.141590,0.482581,-0.342399,-0.501243,1.021434,0.151274
-0.229618,1.210959,1.338282,-0.216779,0.168243,0.790432,0.547648,-1.225555,0.077036,0.015147,-0.635045,-0.069127,0.000000,1.110631,-0.044995,-0.058491,0.893848,-0.159515,0.000000,-0.220007,0.109563,-0.398982,0.143126,0.179597,0.116871,-3.141590,0.452315,-0.352573,-0.487711,1.012457,0.157381
-0.234093,1.198769,1.338883,-0.221525,0.171109,0.810915,0.513873,-1.171782,0.083537,-0.039982,-0.774215,-0.011694,0.000000,1.146974,-0.052431,-0.125419,0.861260,-0.082014,0.000000,-0.163630,0.080928,-0.355568,0.003527,0.211501,-0.054899,-3.141590,0.431694,-0.364145,-0.481764,1.024936,0.153143
-0.235419,1.181587,1.314280,-0.210406,0.163803,0.831199,0.487859,-1.130052,0.088606,-0.084313,-0.960511,0.126265,0.000000,1.221171,-0.076534,-0.182527,0.942002,-0.076719,0.000000,-0.072510,0.038856,-0.324504,-0.085466,0.243347,-0.494382,-3.141590,0.409753,-0.375772,-0.524491,1.056907,0.118976
-0.237299,1.174292,1.282507,-0.218901,0.160264,0.839906,0.470059,-1.061243,0.080407,-0.083237,-1.030259,0.286639,0.000000,1.289437,-0.080402,-0.208984,1.070227,-0.180433,0.000000,-0.006639,-0.013275,-0.392304,-0.119754,0.307414,-0.875484,-3.141590,0.446779,-0.387551,-0.590183,1.085683,0.092756
-0.237757,1.166842,1.241876,-0.220112,0.150484,0.851137,0.452185,-1.018249,0.095650,-0.079896,-1.118160,0.433094,0.000000,1.375129,-0.097383,-0.224061,1.226735,-0.276268,0.000000,0.025246,-0.076609,-0.407466,-0.174500,0.363134,-0.957884,-3.141590,0.443413,-0.406047,-0.549110,1.145298,0.139906
-0.236247,1.162380,1.205423,-0.228747,0.146002,0.856520,0.439013,-1.019141,0.120150,-0.063080,-1.198252,0.550486,0.000000,1.469530,-0.113417,-0.224648,1.328858,-0.364695,0.000000,0.002119,-0.134534,-0.385793,-0.174500,0.381494,-0.848241,-3.141590,0.390464,-0.435949,-0.436355,1.218868,0.232973
-0.233301,1.163579,1.182374,-0.233417,0.146590,0.859929,0.429593,-1.040692,0.135729,-0.038749,-1.250732,0.624454,0.000000,1.569897,-0.136700,-0.213731,1.407900,-0.407221,0.000000,-0.016437,-0.151315,-0.315647,-0.174500,0.394135,-0.522862,-3.141590,0.299543,-0.549392,-0.289559,1.272093,0.350108
-0.229767,1.168841,1.173387,-0.242093,0.154471,0.857924,0.426024,-1.058515,0.148471,-0.014007,-1.279242,0.631084,0.000000,1.655718,-0.151405,-0.190454,1.447414,-0.405689,0.000000,0.000084,-0.156584,-0.228166,-0.174500,0.380826,-0.181262,-3.141590,0.178071,-0.720121,-0.127459,1.234569,0.462870
-0.226447,1.176639,1.175845,-0.248900,0.165801,0.855214,0.423283,-1.053152,0.166116,0.008362,-1.262803,0.584469,0.000000,1.739602,-0.171038,-0.160167,1.465258,-0.369727,0.000000,0.065173,-0.198308,-0.143904,-0.174500,0.328602,0.096037,-3.141590,0.055371,-0.932181,0.078997,1.099262,0.573944
-0.224370,1.184965,1.179348,-0.249329,0.172562,0.851818,0.427157,-0.983035,0.189270,0.025755,-1.212260,0.496614,0.000000,1.783039,-0.209995,-0.108388,1.470635,-0.333283,0.000000,0.139524,-0.264976,-0.065391,-0.174500,0.238571,0.273651,-3.141590,-0.031120,-1.075661,0.282327,0.862293,0.613503
-0.223156,1.191671,1.176892,-0.238710,0.170401,0.846533,0.444255,-0.843916,0.202490,0.031192,-1.155157,0.400774,0.000000,1.777510,-0.248574,-0.052736,1.435143,-0.307386,0.000000,0.229121,-0.331261,0.009822,-0.174499,0.129599,0.308339,-3.141590,-0.063982,-1.160617,0.482971,0.548888,0.563154
-0.224298,1.196883,1.167579,-0.226059,0.162852,0.841711,0.462492,-0.665015,0.211863,0.030268,-1.100416,0.328997,0.000000,1.729060,-0.259590,-0.021416,1.399994,-0.292657,0.000000,0.309803,-0.365652,0.070555,-0.150023,0.065499,0.208893,-3.141590,-0.040408,-1.180305,0.634327,0.157604,0.417874
-0.229123,1.202804,1.151723,-0.209715,0.148241,0.839102,0.479532,-0.493726,0.221701,0.008448,-1.080245,0.300072,0.000000,1.672069,-0.246449,-0.012455,1.398184,-0.291189,0.000000,0.370590,-0.356030,0.126844,-0.066671,0.070078,-0.056472,-3.141590,0.040913,-1.162593,0.687058,-0.232077,0.273090
-0.234542,1.210109,1.145989,-0.196571,0.124654,0.833087,0.501783,-0.356096,0.228429,-0.045004,-1.096547,0.316281,0.000000,1.613498,-0.198903,-0.007722,1.395933,-0.271409,0.000000,0.397660,-0.325872,0.174483,0.100380,0.166993,-0.430524,-3.141590,0.197825,-1.087403,0.591507,-0.555011,0.280583
-0.240746,1.216973,1.138168,-0.188398,0.111432,0.824717,0.521470,-0.305799,0.232632,-0.106655,-1.130054,0.366854,0.000000,1.581176,-0.154561,-0.014373,1.402823,-0.280164,0.000000,0.401346,-0.330833,0.162152,0.216424,0.179080,-0.654534,-3.141590,0.319361,-0.995596,0.425765,-0.696256,0.296119
-0.244298,1.221386,1.130066,-0.181627,0.103989,0.822170,0.529371,-0.316671,0.235964,-0.143069,-1.176389,0.404310,0.000000,1.577966,-0.146648,-0.014409,1.432736,-0.283641,0.000000,0.426006,-0.350709,0.134161,0.275418,0.167871,-0.709146,-3.141590,0.336813,-0.918165,0.308508,-0.686803,0.314976
-0.243764,1.224244,1.127524,-0.177784,0.097471,0.820766,0.534074,-0.362958,0.232596,-0.154848,-1.212080,0.447415,0.000000,1.575455,-0.129796,-0.016755,1.451013,-0.280578,0.000000,0.454487,-0.372116,0.089266,0.306929,0.116852,-0.679610,-3.141590,0.267421,-0.869524,0.223776,-0.581774,0.322354
-0.240810,1.223314,1.124813,-0.171492,0.090280,0.821981,0.535526,-0.405673,0.231689,-0.155345,-1.247901,0.483869,0.000000,1.566272,-0.118228,-0.020730,1.458286,-0.273006,0.000000,0.458398,-0.375553,0.022484,0.337202,0.048487,-0.617073,-3.141590,0.173649,-0.829117,0.154776,-0.379160,0.309244
-0.236634,1.218832,1.123498,-0.157697,0.089249,0.824392,0.536232,-0.440542,0.226351,-0.154027,-1.264833,0.511092,0.000000,1.547921,-0.137336,-0.020238,1.451652,-0.263947,0.000000,0.417090,-0.343559,-0.093861,0.394557,-0.000834,-0.534111,-3.141590,0.096330,-0.799710,0.050942,-0.005008,0.333874
-0.232615,1.212818,1.122089,-0.145286,0.093022,0.827896,0.533692,-0.470374,0.216412,-0.140029,-1.266766,0.538213,0.000000,1.540672,-0.158079,-0.022304,1.454031,-0.264413,0.000000,0.369079,-0.298612,-0.252032,0.442993,0.010943,-0.468183,-3.141590,0.135192,-0.739826,-0.069188,0.459417,0.382016
-0.228004,1.208391,1.115541,-0.133067,0.087988,0.830491,0.533700,-0.509025,0.210349,-0.117468,-1.290365,0.561606,0.000000,1.533630,-0.166750,-0.008447,1.462983,-0.271446,0.000000,0.328108,-0.269758,-0.447732,0.499688,0.061303,-0.440177,-3.141590,0.223192,-0.667693,-0.165441,0.896453,0.452559
-0.221846,1.205012,1.113041,-0.131615,0.080517,0.831327,0.533937,-0.559610,0.215324,-0.103757,-1.322050,0.603306,0.000000,1.535022,-0.159682,0.014927,1.459607,-0.277950,0.000000,0.300500,-0.265082,-0.585692,0.535990,0.101638,-0.392949,-3.141590,0.257507,-0.624197,-0.181818,1.101132,0.508455
-0.214520,1.202041,1.121172,-0.137663,0.074417,0.827580,0.539093,-0.611865,0.218253,-0.081007,-1.336058,0.647637,0.000000,1.543826,-0.140485,0.042423,1.427936,-0.257878,0.000000,0.271506,-0.266227,-0.683562,0.558061,0.134564,-0.309218,-3.141590,0.253680,-0.611736,-0.162936,1.170509,0.553791
